timestamp,link_type,tx_id,rx_id,received_power,path_loss,delay_spread,is_line_of_sight,num_paths,p_tot_watts,p_max_watts,dominance,k_factor,k_factor_db,prop_mode,received_power_watts,snr,snr_db,theoretical_throughput_bps,theoretical_throughput_mbps,mcs_index,spectral_efficiency_bpshz,throughput_mbps_mcs,margin_db_used,snr_db_eff_margin,mcs_index_est,spectral_efficiency_bpshz_est,throughput_mbps_mcs_est
3.0,V2V,sn_0,se_0,-60.83,83.83,0.26,True,2,8.269044224137e-10,7.773496723647e-10,0.940072,15.686683,11.96,D,8.260379495771782e-10,2064.0628425216846,33.14722915699807,1101196997.004283,1101.196997004283,7,5.5,550.0,6.514156594356944,26.63307256264113,7,5.5,550.0
3.0,V2V,sn_0,se_1,-64.86,87.86,0.24,True,2,3.266446339327e-10,2.700398988593e-10,0.826709,4.770624,6.79,D,3.26587832172336e-10,816.0615496560118,29.11722915699808,967430095.1179756,967.4300951179756,7,5.5,550.0,6.514156594356944,22.603072562641135,6,4.4,440.00000000000006
3.0,V2V,sn_1,sn_0,-55.33,78.33,0.02,True,2,2.931281834587e-09,2.930859292369e-09,0.999856,6936.251978,38.41,D,2.930893245250324e-09,7323.571327462078,38.64722915699808,1283852861.2546246,1283.8528612546247,7,5.5,550.0,6.514156594356944,32.13307256264113,7,5.5,550.0
3.0,V2V,sn_1,sn_2,-55.9,78.9,0.03,True,2,2.568965175487e-09,2.568174127835e-09,0.999692,3246.547947,35.11,D,2.5703957827688646e-09,6422.778067888216,38.07722915699807,1264920633.5380344,1264.9206335380345,7,5.5,550.0,6.514156594356944,31.56307256264113,7,5.5,550.0
3.0,V2V,sn_1,sn_3,-61.99,84.99,0.2,True,2,6.318965588476e-10,6.028955215954e-10,0.954105,20.788757,13.18,D,6.324118513762196e-10,1580.239508686206,31.987229156998076,1062684019.2411108,1062.684019241111,7,5.5,550.0,6.514156594356944,25.473072562641132,7,5.5,550.0
3.0,V2V,sn_1,se_0,-54.81,77.81,0.03,True,2,3.304856543952e-09,3.304372995724e-09,0.999854,6833.595499,38.35,D,3.3036954103681492e-09,8255.110970435153,39.16722915699808,1301124664.6825936,1301.1246646825937,7,5.5,550.0,6.514156594356944,32.65307256264113,7,5.5,550.0
3.0,V2V,sn_1,se_1,-62.42,85.42,0.15,True,2,5.732306207401e-10,5.567186812354e-10,0.971195,33.716129,15.28,D,5.727960309858291e-10,1431.2744402444507,31.557229156998076,1048409224.070319,1048.4092240703192,7,5.5,550.0,6.514156594356944,25.043072562641132,7,5.5,550.0
3.0,V2V,sn_2,sn_0,-61.36,84.36,0.25,True,2,7.307923184017e-10,6.851350167283e-10,0.937524,15.006034,11.76,D,7.311390834834173e-10,1826.934241587749,32.61722915699807,1083599845.6238785,1083.5998456238783,7,5.5,550.0,6.514156594356944,26.103072562641128,7,5.5,550.0
3.0,V2V,sn_2,sn_1,-55.9,78.9,0.03,True,2,2.568964730805e-09,2.568174127835e-09,0.999692,3248.373995,35.12,D,2.5703957827688646e-09,6422.778067888216,38.07722915699807,1264920633.5380344,1264.9206335380345,7,5.5,550.0,6.514156594356944,31.56307256264113,7,5.5,550.0
3.0,V2V,sn_2,sn_3,-56.44,79.44,0.05,True,2,2.270792778565e-09,2.26888776848e-09,0.999161,1191.010896,30.76,D,2.269864851883821e-09,5671.826216601252,37.53722915699807,1246985195.3309064,1246.9851953309064,7,5.5,550.0,6.514156594356944,31.02307256264113,7,5.5,550.0
3.0,V2V,sn_2,se_0,-37.43,60.43,0.11,True,2,1.806261966692e-07,1.805833029314e-07,0.999763,4210.015538,36.24,D,1.8071741260109278e-07,451567.74762891734,56.54722915699807,1878458611.7321496,1878.4586117321496,7,5.5,550.0,6.514156594356944,50.03307256264112,7,5.5,550.0
3.0,V2V,sn_2,se_1,-57.09,80.09,0.08,True,2,1.953866894741e-09,1.949346810146e-09,0.997687,431.263347,26.35,D,1.9543394557753923e-09,4883.406935970495,36.88722915699807,1225396768.565283,1225.396768565283,7,5.5,550.0,6.514156594356944,30.373072562641124,7,5.5,550.0
3.0,V2V,sn_3,sn_0,-64.65,87.65,0.25,True,2,3.424787237028e-10,2.853534807989e-10,0.833201,4.995226,6.99,D,3.427677865464498e-10,856.4912207557464,29.327229156998065,974397809.04048,974.3978090404798,7,5.5,550.0,6.514156594356944,22.81307256264112,6,4.4,440.00000000000006
3.0,V2V,sn_3,sn_1,-61.99,84.99,0.2,True,2,6.318941193739e-10,6.028955215954e-10,0.954108,20.790506,13.18,D,6.324118513762196e-10,1580.239508686206,31.987229156998076,1062684019.2411108,1062.684019241111,7,5.5,550.0,6.514156594356944,25.473072562641132,7,5.5,550.0
3.0,V2V,sn_3,sn_2,-56.44,79.44,0.05,True,2,2.270791689835e-09,2.26888776848e-09,0.999162,1191.691958,30.76,D,2.269864851883821e-09,5671.826216601252,37.53722915699807,1246985195.3309064,1246.9851953309064,7,5.5,550.0,6.514156594356944,31.02307256264113,7,5.5,550.0
3.0,V2V,sn_3,se_0,-57.32,80.32,0.17,True,2,1.855564627864e-09,1.836646467311e-09,0.989805,97.083776,19.87,D,1.8535316234148103e-09,4631.513301886082,36.65722915699807,1217757940.350233,1217.7579403502332,7,5.5,550.0,6.514156594356944,30.143072562641127,7,5.5,550.0
3.0,V2V,sn_3,se_1,-34.36,57.36,0.61,True,2,3.666205311813e-07,3.645693813265e-07,0.994405,177.739028,22.5,D,3.664375746478334e-07,915636.118560303,59.61722915699808,1980441642.3216631,1980.4416423216633,7,5.5,550.0,6.514156594356944,53.10307256264113,7,5.5,550.0
3.0,V2V,ew_0,ew_1,-54.94,77.94,0.02,True,2,3.207898778215e-09,3.207500601055e-09,0.999876,8055.461044,39.06,D,3.2062693245054673e-09,8011.667477524906,39.03722915699808,1296806689.133506,1296.806689133506,7,5.5,550.0,6.514156594356944,32.52307256264113,7,5.5,550.0
3.0,V2V,ew_0,ew_2,-61.15,84.15,0.17,True,2,7.678681868649e-10,7.475275071369e-10,0.97351,36.75037,15.65,D,7.673614893618185e-10,1917.4450009040945,32.82722915699807,1090572169.0176008,1090.5721690176008,7,5.5,550.0,6.514156594356944,26.31307256264113,7,5.5,550.0
3.0,V2V,ew_1,ew_0,-54.94,77.94,0.02,True,2,3.207899154883e-09,3.207500601055e-09,0.999876,8047.84793,39.06,D,3.2062693245054673e-09,8011.667477524906,39.03722915699808,1296806689.133506,1296.806689133506,7,5.5,550.0,6.514156594356944,32.52307256264113,7,5.5,550.0
3.0,V2V,ew_1,ew_2,-55.54,78.54,0.04,True,2,2.795235695711e-09,2.794092812638e-09,0.999591,2444.775741,33.88,D,2.792543841237336e-09,6977.87066775946,38.43722915699807,1276877788.071845,1276.877788071845,7,5.5,550.0,6.514156594356944,31.923072562641128,7,5.5,550.0
3.0,V2V,ew_2,ew_0,-61.15,84.15,0.17,True,2,7.678661461246e-10,7.475275071369e-10,0.973513,36.754058,15.65,D,7.673614893618185e-10,1917.4450009040945,32.82722915699807,1090572169.0176008,1090.5721690176008,7,5.5,550.0,6.514156594356944,26.31307256264113,7,5.5,550.0
3.0,V2V,ew_2,ew_1,-55.54,78.54,0.04,True,2,2.795235869724e-09,2.794092812638e-09,0.999591,2444.403561,33.88,D,2.792543841237336e-09,6977.87066775946,38.43722915699807,1276877788.071845,1276.877788071845,7,5.5,550.0,6.514156594356944,31.923072562641128,7,5.5,550.0
3.0,V2V,ns_0,ns_1,-55.55,78.55,0.03,True,2,2.786939307594e-09,2.786351534468e-09,0.999789,4740.522166,36.76,D,2.7861211686297723e-09,6961.822010569145,38.42722915699808,1276545642.9169867,1276.5456429169867,7,5.5,550.0,6.514156594356944,31.913072562641137,7,5.5,550.0
3.0,V2V,ns_0,ns_2,-61.51,84.51,0.26,True,2,7.062400810539e-10,6.524291664582e-10,0.923806,12.124476,10.84,D,7.063175542629623e-10,1764.9114299424343,32.46722915699807,1078619727.0464327,1078.619727046433,7,5.5,550.0,6.514156594356944,25.95307256264113,7,5.5,550.0
3.0,V2V,ns_1,ns_0,-55.55,78.55,0.03,True,2,2.786939409917e-09,2.786351534468e-09,0.999789,4739.697055,36.76,D,2.7861211686297723e-09,6961.822010569145,38.42722915699808,1276545642.9169867,1276.5456429169867,7,5.5,550.0,6.514156594356944,31.913072562641137,7,5.5,550.0
3.0,V2V,ns_1,ns_2,-56.11,79.11,0.04,True,2,2.450572608344e-09,2.449359162333e-09,0.999505,2018.515154,33.05,D,2.449063241844746e-09,6119.598305459136,37.86722915699808,1257945697.191477,1257.9456971914772,7,5.5,550.0,6.514156594356944,31.353072562641135,7,5.5,550.0
3.0,V2V,ns_2,ns_0,-61.51,84.51,0.26,True,2,7.062360161873e-10,6.524291664582e-10,0.923812,12.125392,10.84,D,7.063175542629623e-10,1764.9114299424343,32.46722915699807,1078619727.0464327,1078.619727046433,7,5.5,550.0,6.514156594356944,25.95307256264113,7,5.5,550.0
3.0,V2V,ns_2,ns_1,-56.11,79.11,0.04,True,2,2.450572319937e-09,2.449359162333e-09,0.999505,2018.99502,33.05,D,2.449063241844746e-09,6119.598305459136,37.86722915699808,1257945697.191477,1257.9456971914772,7,5.5,550.0,6.514156594356944,31.353072562641135,7,5.5,550.0
3.0,V2V,wn_0,we_0,-60.24,83.24,0.22,True,2,9.460116291196e-10,9.122749779656e-10,0.964338,27.041065,14.32,D,9.462371613657926e-10,2364.410698065449,33.737229156998076,1120787498.0117428,1120.7874980117429,7,5.5,550.0,6.514156594356944,27.223072562641132,7,5.5,550.0
3.0,V2V,wn_0,we_1,-54.04,77.04,0.09,True,2,3.948568449512e-09,3.942669141555e-09,0.998506,668.327399,28.25,D,3.944573020752785e-09,9856.504299732094,39.93722915699807,1326700671.9282608,1326.7006719282608,7,5.5,550.0,6.514156594356944,33.423072562641124,7,5.5,550.0
3.0,V2V,wn_0,we_2,-38.05,61.05,0.79,True,2,1.566079429461e-07,1.547474924428e-07,0.98812,83.17743,19.2,D,1.56675107010815e-07,391492.0215162793,55.92722915699808,1857862706.5698757,1857.8627065698752,7,5.5,550.0,6.514156594356944,49.41307256264113,7,5.5,550.0
3.0,V2V,wn_0,we_3,-56.93,79.93,0.06,True,2,2.026110389834e-09,2.023376559539e-09,0.998651,740.125151,28.69,D,2.0276827195212836e-09,5066.673462072172,37.04722915699808,1230710785.140079,1230.710785140079,7,5.5,550.0,6.514156594356944,30.533072562641134,7,5.5,550.0
3.0,V2V,wn_0,wn_1,-57.8,80.8,0.19,True,2,1.658421255613e-09,1.632191695917e-09,0.984184,62.227186,17.94,D,1.659586907437563e-09,4146.893821683066,36.17722915699808,1201816324.8993585,1201.8163248993585,7,5.5,550.0,6.514156594356944,29.663072562641137,7,5.5,550.0
3.0,V2V,wn_1,we_0,-64.33,87.33,0.27,True,2,3.68864808453e-10,2.987234362479e-10,0.809845,4.258876,6.29,D,3.689775985701504e-10,921.9830049229146,29.647229156998076,985016027.324798,985.016027324798,7,5.5,550.0,6.514156594356944,23.133072562641132,6,4.4,440.00000000000006
3.0,V2V,wn_1,we_1,-61.88,84.88,0.24,True,2,6.484949238405e-10,6.044496519031e-10,0.932081,13.723372,11.37,D,6.486344335482374e-10,1620.7756960225822,32.09722915699807,1066335858.226094,1066.335858226094,7,5.5,550.0,6.514156594356944,25.583072562641124,7,5.5,550.0
3.0,V2V,wn_1,we_2,-56.93,79.93,0.06,True,2,2.026193151093e-09,2.023738255136e-09,0.998788,824.368238,29.16,D,2.0276827195212836e-09,5066.673462072172,37.04722915699808,1230710785.140079,1230.710785140079,7,5.5,550.0,6.514156594356944,30.533072562641134,7,5.5,550.0
3.0,V2V,wn_1,we_3,-37.99,60.99,0.82,True,2,1.589259419235e-07,1.568929892028e-07,0.987208,77.174933,18.87,D,1.5885467485977779e-07,396938.2180404241,55.98722915699807,1859855858.3706465,1859.8558583706465,7,5.5,550.0,6.514156594356944,49.47307256264112,7,5.5,550.0
3.0,V2V,wn_1,wn_0,-57.8,80.8,0.19,True,2,1.658416947076e-09,1.632191695917e-09,0.984187,62.23741,17.94,D,1.659586907437563e-09,4146.893821683066,36.17722915699808,1201816324.8993585,1201.8163248993585,7,5.5,550.0,6.514156594356944,29.663072562641137,7,5.5,550.0
3.0,V2V,se_0,sn_0,-60.83,83.83,0.26,True,2,8.268997649848e-10,7.773496723647e-10,0.940077,15.688158,11.96,D,8.260379495771782e-10,2064.0628425216846,33.14722915699807,1101196997.004283,1101.196997004283,7,5.5,550.0,6.514156594356944,26.63307256264113,7,5.5,550.0
3.0,V2V,se_0,sn_1,-54.81,77.81,0.03,True,2,3.304856806356e-09,3.304372995724e-09,0.999854,6829.889162,38.34,D,3.3036954103681492e-09,8255.110970435153,39.16722915699808,1301124664.6825936,1301.1246646825937,7,5.5,550.0,6.514156594356944,32.65307256264113,7,5.5,550.0
3.0,V2V,se_0,sn_2,-37.43,60.43,0.11,True,2,1.80626197068e-07,1.805833029314e-07,0.999763,4209.976403,36.24,D,1.8071741260109278e-07,451567.74762891734,56.54722915699807,1878458611.7321496,1878.4586117321496,7,5.5,550.0,6.514156594356944,50.03307256264112,7,5.5,550.0
3.0,V2V,se_0,sn_3,-57.32,80.32,0.17,True,2,1.855571273422e-09,1.836646467311e-09,0.989801,97.049685,19.87,D,1.8535316234148103e-09,4631.513301886082,36.65722915699807,1217757940.350233,1217.7579403502332,7,5.5,550.0,6.514156594356944,30.143072562641127,7,5.5,550.0
3.0,V2V,se_0,se_1,-57.92,80.92,0.14,True,2,1.614850464091e-09,1.60145306387e-09,0.991704,119.534614,20.77,D,1.6143585568264866e-09,4033.8794523400466,36.05722915699808,1197830985.627936,1197.830985627936,7,5.5,550.0,6.514156594356944,29.543072562641132,7,5.5,550.0
3.0,V2V,se_1,sn_0,-64.86,87.86,0.24,True,2,3.266413333053e-10,2.700398988593e-10,0.826717,4.770902,6.79,D,3.26587832172336e-10,816.0615496560118,29.11722915699808,967430095.1179756,967.4300951179756,7,5.5,550.0,6.514156594356944,22.603072562641135,6,4.4,440.00000000000006
3.0,V2V,se_1,sn_1,-62.42,85.42,0.15,True,2,5.732295020711e-10,5.567186812354e-10,0.971197,33.718413,15.28,D,5.727960309858291e-10,1431.2744402444507,31.557229156998076,1048409224.070319,1048.4092240703192,7,5.5,550.0,6.514156594356944,25.043072562641132,7,5.5,550.0
3.0,V2V,se_1,sn_2,-57.09,80.09,0.08,True,2,1.953866499815e-09,1.949346810146e-09,0.997687,431.30103,26.35,D,1.9543394557753923e-09,4883.406935970495,36.88722915699807,1225396768.565283,1225.396768565283,7,5.5,550.0,6.514156594356944,30.373072562641124,7,5.5,550.0
3.0,V2V,se_1,sn_3,-34.36,57.36,0.61,True,2,3.666204948522e-07,3.645693813265e-07,0.994405,177.742176,22.5,D,3.664375746478334e-07,915636.118560303,59.61722915699808,1980441642.3216631,1980.4416423216633,7,5.5,550.0,6.514156594356944,53.10307256264113,7,5.5,550.0
3.0,V2V,se_1,se_0,-57.92,80.92,0.14,True,2,1.61484926789e-09,1.60145306387e-09,0.991704,119.545288,20.78,D,1.6143585568264866e-09,4033.8794523400466,36.05722915699808,1197830985.627936,1197.830985627936,7,5.5,550.0,6.514156594356944,29.543072562641132,7,5.5,550.0
4.0,V2I,BS_1,we_0,-96.01,126.01,1009.66,False,1,2.5056165542159996e-13,2.5056165542159996e-13,1.0,inf,inf,D,2.5061092530321093e-13,0.6262142061549496,-2.032770843001935,70151730.28025314,70.15173028025315,1,0.38,38.0,6.514156594356944,-8.546927437358878,0,0.15,15.0
4.0,V2I,BS_1,we_1,-96.17,126.17,1028.7,False,1,2.413711016889e-13,2.413711016889e-13,1.0,inf,inf,D,2.4154608344449353e-13,0.6035634268977849,-2.1927708430019353,68128141.8862924,68.1281418862924,1,0.38,38.0,6.514156594356944,-8.706927437358878,0,0.15,15.0
4.0,V2I,BS_1,we_2,-96.35,126.35,1049.28,False,1,2.3199485158069997e-13,2.3199485158069997e-13,1.0,inf,inf,D,2.31739464996848e-13,0.579059132925657,-2.3727708430019243,65906519.85453387,65.90651985453387,1,0.38,38.0,6.514156594356944,-8.886927437358867,0,0.15,15.0
4.0,V2I,BS_1,we_3,-96.53,126.53,1071.42,False,1,2.2250886856169997e-13,2.2250886856169997e-13,1.0,inf,inf,D,2.223309890651401e-13,0.5555496978139431,-2.552770843001931,63742448.78612787,63.74244878612787,1,0.38,38.0,6.514156594356944,-9.066927437358874,0,0.15,15.0
4.0,V2I,BS_1,we_4,-96.74,126.74,1098.08,False,1,2.1183428599529997e-13,2.1183428599529997e-13,1.0,inf,inf,D,2.1183611352485046e-13,0.5293256210016252,-2.7627708430019213,61289561.519398265,61.28956151939826,1,0.38,38.0,6.514156594356944,-9.276927437358864,0,0.15,15.0
4.0,V2I,BS_1,we_5,-96.91,126.91,1120.38,False,1,2.034854695189e-13,2.034854695189e-13,1.0,inf,inf,D,2.0370420777057234e-13,0.5090060164182216,-2.932770843001916,59359855.791193165,59.35985579119316,1,0.38,38.0,6.514156594356944,-9.44692743735886,0,0.15,15.0
4.0,V2I,BS_1,sn_0,-96.0,126.0,1008.03,False,1,2.513746216072e-13,2.513746216072e-13,1.0,inf,inf,D,2.511886431509582e-13,0.6276577789879014,-2.022770843001924,70279739.95693421,70.27973995693421,1,0.38,38.0,6.514156594356944,-8.536927437358868,0,0.15,15.0
4.0,V2I,BS_1,sn_1,-96.17,126.17,1028.66,False,1,2.4139050915049997e-13,2.4139050915049997e-13,1.0,inf,inf,D,2.4154608344449353e-13,0.6035634268977849,-2.1927708430019353,68128141.8862924,68.1281418862924,1,0.38,38.0,6.514156594356944,-8.706927437358878,0,0.15,15.0
4.0,V2I,BS_1,sn_2,-96.36,126.36,1050.85,False,1,2.313042034839e-13,2.313042034839e-13,1.0,inf,inf,D,2.3120647901755986e-13,0.5777273338769611,-2.382770843001919,65784789.73327206,65.78478973327206,1,0.38,38.0,6.514156594356944,-8.896927437358864,0,0.15,15.0
4.0,V2I,BS_1,sn_3,-96.55,126.55,1074.6,False,1,2.2119158356889997e-13,2.2119158356889997e-13,1.0,inf,inf,D,2.2130947096056414e-13,0.5529971788120043,-2.572770843001919,63505520.89154088,63.50552089154088,1,0.38,38.0,6.514156594356944,-9.086927437358865,0,0.15,15.0
4.0,V2I,BS_1,sn_4,-96.77,126.77,1101.79,False,1,2.10408346098e-13,2.10408346098e-13,1.0,inf,inf,D,2.1037784397664777e-13,0.5256817690570907,-2.792770843001922,60945407.22110379,60.945407221103785,1,0.38,38.0,6.514156594356944,-9.306927437358866,0,0.15,15.0
4.0,V2I,BS_1,ew_0,-72.84,102.84,0.54,True,2,5.2027231047660006e-11,4.497360123201e-11,0.864424,6.375951,8.05,D,5.199959965335152e-11,129.93403211732013,21.137229156998067,703269631.8269583,703.2696318269583,6,4.4,440.00000000000006,6.514156594356944,14.623072562641124,4,2.4,240.0
4.0,V2I,BS_1,ew_1,-73.62,103.62,0.0,True,2,4.3406038471930007e-11,4.340571999051e-11,0.999993,136289.644483,51.34,D,4.3451022417157146e-11,108.57326940818876,20.357229156998073,677575208.3002428,677.5752083002428,6,4.4,440.00000000000006,6.514156594356944,13.84307256264113,4,2.4,240.0
4.0,V2I,BS_1,ew_2,-73.55,103.55,0.35,True,2,4.415945950922e-11,4.1617646828750006e-11,0.94244,16.373216,12.14,D,4.41570447353313e-11,110.33744311676983,20.42722915699808,679879504.6735685,679.8795046735685,6,4.4,440.00000000000006,6.514156594356944,13.913072562641135,4,2.4,240.0
4.0,V2I,BS_1,ew_3,-73.83,103.83,0.3,True,2,4.144007858219e-11,3.963199907142e-11,0.956369,21.91939,13.41,D,4.139996748197304e-11,103.44819460762878,20.147229156998073,670664374.5337895,670.6643745337896,6,4.4,440.00000000000006,6.514156594356944,13.633072562641129,4,2.4,240.0
4.0,V2I,BS_1,ew_4,-74.05,104.05,0.31,True,2,3.933593750206e-11,3.741650392297e-11,0.951204,19.493513,12.9,D,3.935500754557781e-11,98.33834968909994,19.927229156998077,663427887.4326816,663.4278874326816,5,3.3,330.0,6.514156594356944,13.413072562641132,4,2.4,240.0
4.0,V2I,BS_1,ns_0,-73.29,103.29,0.44,True,2,4.6880005519920006e-11,4.268267336793e-11,0.910466,10.169001,10.07,D,4.6881338214526456e-11,117.14477314974124,20.687229156998068,688441199.4137261,688.441199413726,6,4.4,440.00000000000006,6.514156594356944,14.173072562641124,4,2.4,240.0
4.0,V2I,BS_1,ns_1,-73.38,103.38,0.46,True,2,4.588699645952e-11,4.1118827093230006e-11,0.896089,8.623609,9.36,D,4.5919801283686945e-11,114.74213214314578,20.597229156998083,685477031.5840274,685.4770315840274,6,4.4,440.00000000000006,6.514156594356944,14.08307256264114,4,2.4,240.0
4.0,V2I,BS_1,ns_2,-73.92,103.92,0.25,True,2,4.052714620058e-11,3.934178330334e-11,0.970751,33.189653,15.21,D,4.055085354483835e-11,101.32647062678248,20.05722915699807,667703559.0987384,667.7035590987384,6,4.4,440.00000000000006,6.514156594356944,13.543072562641123,4,2.4,240.0
4.0,V2I,BS_1,ns_3,-73.97,103.97,0.36,True,2,4.013209859918e-11,3.737825327033e-11,0.93138,13.573113,11.33,D,4.008667176273026e-11,100.16659610877124,20.007229156998072,666058919.9337875,666.0589199337875,6,4.4,440.00000000000006,6.514156594356944,13.493072562641128,4,2.4,240.0
4.0,V2I,BS_1,wn_0,-96.36,126.36,1051.0,False,1,2.3123612548019997e-13,2.3123612548019997e-13,1.0,inf,inf,D,2.3120647901755986e-13,0.5777273338769611,-2.382770843001919,65784789.73327206,65.78478973327206,1,0.38,38.0,6.514156594356944,-8.896927437358864,0,0.15,15.0
4.0,V2I,BS_1,wn_1,-96.59,126.59,1079.17,False,1,2.193240103534e-13,2.193240103534e-13,1.0,inf,inf,D,2.1928049353504455e-13,0.54792727020251,-2.6127708430019334,63033768.76430885,63.033768764308846,1,0.38,38.0,6.514156594356944,-9.126927437358876,0,0.15,15.0
4.0,V2I,BS_1,wn_2,-96.83,126.83,1109.68,False,1,2.0742853059499997e-13,2.0742853059499997e-13,1.0,inf,inf,D,2.0749135174549105e-13,0.5184691447913319,-2.8527708430019256,60261759.33201269,60.26175933201269,1,0.38,38.0,6.514156594356944,-9.36692743735887,0,0.15,15.0
4.0,V2I,BS_1,se_0,-96.39,126.39,1054.79,False,1,2.295777383435e-13,2.295777383435e-13,1.0,inf,inf,D,2.296148648112366e-13,0.5737502868846489,-2.4127708430019204,65420664.09384285,65.42066409384284,1,0.38,38.0,6.514156594356944,-8.926927437358865,0,0.15,15.0
4.0,V2I,BS_1,se_1,-96.62,126.62,1083.16,False,1,2.177083081492e-13,2.177083081492e-13,1.0,inf,inf,D,2.177709772353155e-13,0.5441553654055858,-2.642770843001934,62681791.68699837,62.681791686998366,1,0.38,38.0,6.514156594356944,-9.156927437358878,0,0.15,15.0
4.0,V2I,BS_1,se_2,-96.86,126.86,1113.9,False,1,2.0585963912950003e-13,2.0585963912950003e-13,1.0,inf,inf,D,2.0606299132700007e-13,0.5149000283033484,-2.882770843001926,59922259.01141518,59.922259011415186,1,0.38,38.0,6.514156594356944,-9.396927437358867,0,0.15,15.0
4.0,V2V,we_0,we_1,-54.29,77.29,0.07,True,2,3.72390022553e-09,3.719954679233e-09,0.99894,942.823731,29.74,D,3.723917062545683e-09,9305.140086321046,39.68722915699807,1318396718.89633,1318.3967188963302,7,5.5,550.0,6.514156594356944,33.173072562641124,7,5.5,550.0
4.0,V2V,we_0,we_2,-60.35,83.35,0.28,True,2,9.235605263054e-10,8.623748084004e-10,0.93375,14.094381,11.49,D,9.225714271547627e-10,2305.275929921946,33.62722915699807,1117134941.643545,1117.1349416435446,7,5.5,550.0,6.514156594356944,27.11307256264113,7,5.5,550.0
4.0,V2V,we_0,we_3,-64.47,87.47,0.04,True,2,3.575848975024e-10,3.563889630567e-10,0.996656,298.000417,24.74,D,3.572728381519289e-10,892.735727516064,29.507229156998072,980370448.7665048,980.3704487665048,7,5.5,550.0,6.514156594356944,22.993072562641128,6,4.4,440.00000000000006
4.0,V2V,we_0,we_4,-66.43,89.43,0.22,True,2,2.274534820728e-10,1.74630623575e-10,0.767764,3.305967,5.19,D,2.2750974307720667e-10,568.4901126366983,27.547229156998068,915352698.4168464,915.3526984168464,7,5.5,550.0,6.514156594356944,21.033072562641124,6,4.4,440.00000000000006
